date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ
2010-05-28,sz.002416,12.5754573,12.603465,12.0153033,12.2953803,10563008.0,26.40752,41.729053,2.24061,129.132869,17.225391
2010-05-31,sz.002416,12.38220417,12.53624652,12.17774796,12.21415797,4757715.0,11.894288,41.453394,2.225809,128.279828,17.111601
2010-06-01,sz.002416,11.9032725,11.9032725,11.04063534,11.09384997,4374945.0,10.937363,37.651203,2.021653,116.513735,15.54209
2010-06-02,sz.002416,11.0630415,11.8472571,11.0630415,11.77723785,3762958.0,9.407395,39.97054,2.146188,123.691051,16.499492
2010-06-03,sz.002416,11.5951878,11.87246403,11.483157,11.51676624,2526809.0,6.317022,39.08653,2.098722,120.955435,16.13458
2010-06-04,sz.002416,11.45795007,11.72122245,11.3431185,11.49716085,1341773.0,3.354433,39.019992,2.095149,120.749528,16.107114
2010-06-07,sz.002416,11.21988462,11.95368636,11.14986537,11.91727635,2994606.0,7.486515,40.445814,2.171708,125.161813,16.695681
2010-06-08,sz.002416,11.9032725,12.00410022,11.80524555,11.8752648,1878721.0,4.696802,40.303232,2.164052,124.720584,16.636824
2010-06-09,sz.002416,11.88926865,12.04051023,11.75203092,11.88086634,1153634.0,2.884085,40.322242,2.165072,124.779415,16.644672
2010-06-10,sz.002416,11.90047173,12.13293564,11.8192494,12.00410022,1866036.0,4.66509,40.740484,2.18753,126.073685,16.817318
2010-06-11,sz.002416,12.00410022,12.14974026,11.91727635,11.99849868,1523040.0,3.8076,40.721473,2.186509,126.014855,16.80947
2010-06-17,sz.002416,12.043311,12.0713187,11.62879704,11.67641013,1322384.0,3.30596,39.628342,2.127814,122.632103,16.358236
2010-06-18,sz.002416,11.5951878,11.7072186,11.34872004,11.4551493,1174142.0,2.935355,38.87741,2.087493,120.3083,16.048257
2010-06-21,sz.002416,11.43834468,11.72682399,11.20308,11.69321475,916633.0,2.291583,39.685375,2.130876,122.808594,16.381778
